USAF   ,WBAN  ,STATION NAME                  ,CTRY ,ST ,CALL  ,LAT     ,LON      ,ELEV(M)
284550 ,99999 ,BUTKA                         ,RS   ,   ,      ,+56.717 ,+063.767 ,+0106.0
284560 ,99999 ,SATROVO                       ,RS   ,   ,      ,+56.517 ,+064.650 ,+0114.0
284570 ,99999 ,KATAJSK                       ,RS   ,   ,      ,+56.300 ,+062.600 ,+0152.0
284650 ,99999 ,JALTUROVOSK                   ,RS   ,   ,      ,+56.683 ,+066.350 ,+0061.0
284690 ,99999 ,VAGAJ                         ,RS   ,   ,      ,+56.483 ,+067.300 ,+0131.0
284780 ,99999 ,GOLYSMANOVO                   ,RS   ,   ,      ,+56.383 ,+068.383 ,+0122.0
284810 ,99999 ,VIKULOVO                      ,RS   ,   ,      ,+56.817 ,+070.617 ,+0078.0
284910 ,99999 ,BOL'SIE UKI                   ,RS   ,   ,      ,+56.933 ,+072.667 ,+0087.0
284930 ,99999 ,TARA                          ,RS   ,   ,      ,+56.900 ,+074.383 ,+0073.0
284935 ,99999 ,YEMELYANOVO                   ,RS   ,   ,UNKL  ,+56.173 ,+092.493 ,+0287.1
284980 ,99999 ,KOLOSOVKA                     ,RS   ,   ,      ,+56.450 ,+073.650 ,+0098.0
285020 ,99999 ,VJATSKIE POLJANY              ,RS   ,   ,      ,+56.233 ,+051.033 ,+0083.0
285060 ,99999 ,ELABUGA                       ,RS   ,   ,      ,+55.767 ,+052.067 ,+0091.0
285090 ,99999 ,                              ,     ,   ,      ,        ,         ,       
285170 ,99999 ,MENZELINSK                    ,RS   ,   ,      ,+55.717 ,+053.067 ,+0112.0
285220 ,99999 ,ASKINO                        ,RS   ,   ,      ,+56.110 ,+056.574 ,+0206.5
285260 ,99999 ,KARAIDELSKI                   ,RS   ,   ,      ,+55.817 ,+057.083 ,+0200.0
285330 ,99999 ,NTAZEPETROVSK                 ,RS   ,   ,      ,+56.050 ,+059.583 ,+0320.0
285350 ,99999 ,KARLJHANOVO                   ,RS   ,   ,      ,+55.950 ,+058.667 ,+0231.0
285370 ,99999 ,DUVAN                         ,RS   ,   ,      ,+55.700 ,+057.900 ,+0338.0
285410 ,99999 ,VERHNIJ UFALEJ                ,RS   ,   ,      ,+56.083 ,+060.300 ,+0399.0
285450 ,99999 ,BOLSHAY KUYASH                ,RS   ,   ,      ,+55.833 ,+061.100 ,+0229.0
285460 ,99999 ,TAKHTALYM                     ,RS   ,   ,      ,+55.933 ,+061.767 ,+0117.0
285480 ,99999 ,ARGAJAS                       ,RS   ,   ,      ,+55.517 ,+060.917 ,+0254.0
285490 ,99999 ,BRODOKALMAK                   ,RS   ,   ,      ,+55.583 ,+062.067 ,+0158.0
285520 ,99999 ,SADRINSK                      ,RS   ,   ,      ,+56.067 ,+063.650 ,+0089.0
285610 ,99999 ,TEBENJAKSKOE                  ,RS   ,   ,      ,+56.167 ,+065.450 ,+0061.0
285660 ,99999 ,MOKROUSOVO                    ,RS   ,   ,      ,+55.817 ,+066.783 ,+0115.0
285730 ,99999 ,ISHIM                         ,RS   ,   ,      ,+56.100 ,+069.433 ,+0082.0
285740 ,99999 ,BERDYUZHYE                    ,RS   ,   ,      ,+55.800 ,+068.317 ,+0129.0
285810 ,99999 ,KAMJSENKA                     ,RS   ,   ,      ,+56.150 ,+070.650 ,+0122.0
285860 ,99999 ,TJUKALINSK                    ,RS   ,   ,      ,+55.867 ,+072.200 ,+0118.0
285870 ,99999 ,SLADKOV                       ,RS   ,   ,      ,+55.533 ,+070.317 ,+0134.0
285880 ,99999 ,NAZYVOEVSK                    ,RS   ,   ,      ,+55.567 ,+071.367 ,+0126.0
285930 ,99999 ,BOL'SHERECH'E                 ,RS   ,   ,      ,+56.100 ,+074.633 ,+0077.0
285980 ,99999 ,SARGATSKOE                    ,RS   ,   ,      ,+55.600 ,+073.483 ,+0081.0
286010 ,99999 ,CISTOPOL'                     ,RS   ,   ,      ,+55.317 ,+050.617 ,+0179.0
286110 ,99999 ,MUSLJUMOVO                    ,RS   ,   ,      ,+55.317 ,+053.200 ,+0080.0
286120 ,99999 ,MUSLJUMOVO                    ,RS   ,   ,      ,+55.317 ,+053.183 ,+0079.0
286130 ,99999 ,DYURTYULI                     ,RS   ,   ,      ,+55.483 ,+054.867 ,+0155.0
286150 ,99999 ,BAKALY                        ,RS   ,   ,      ,+55.183 ,+053.800 ,+0125.0
286210 ,99999 ,BIRSK                         ,RS   ,   ,      ,+55.417 ,+055.533 ,+0186.0
286220 ,99999 ,STARONADEZDINO                ,RS   ,   ,      ,+55.317 ,+056.417 ,+0129.0
286240 ,99999 ,KUSHNARENKOVO                 ,RS   ,   ,      ,+55.100 ,+055.350 ,+0162.0
286250 ,99999 ,BLAGOVESHCHENSK               ,RS   ,   ,      ,+55.017 ,+055.983 ,       
286290 ,99999 ,ULU-TELJAK                    ,RS   ,   ,      ,+54.900 ,+056.950 ,+0119.0
286300 ,99999 ,ZLATOUST                      ,RS   ,   ,      ,+55.200 ,+059.667 ,+0538.0
286330 ,99999 ,TAGANAJ GORA (MTN)            ,RS   ,   ,      ,+55.367 ,+059.917 ,+1102.0
286360 ,99999 ,BERDYAUSH                     ,RS   ,   ,      ,+55.150 ,+059.117 ,+0378.0
286370 ,99999 ,KROPACEVO                     ,RS   ,   ,      ,+55.000 ,+057.983 ,+0415.0
286390 ,99999 ,BOGUS SOVIET                  ,RS   ,   ,      ,        ,         ,       
286420 ,99999 ,BALANDINO                     ,RS   ,   ,USCC  ,+55.306 ,+061.503 ,+0234.4
286450 ,99999 ,CHELYABINSK-GOROD             ,RS   ,   ,      ,+55.150 ,+061.300 ,+0237.0
286470 ,99999 ,MEDVEDEVSKAJA                 ,RS   ,   ,      ,+54.967 ,+060.767 ,+0305.0
286550 ,99999 ,SUMIHA                        ,RS   ,   ,      ,+55.233 ,+063.317 ,+0178.0
286590 ,99999 ,KURTAMYS                      ,RS   ,   ,      ,+54.917 ,+064.433 ,+0158.0
286610 ,99999 ,KURGAN                        ,RS   ,   ,      ,+55.467 ,+065.400 ,+0074.0
286620 ,99999 ,LEBJAZJE                      ,RS   ,   ,      ,+55.267 ,+066.500 ,+0135.0
286630 ,99999 ,MORSHIKHA                     ,RS   ,   ,      ,+55.367 ,+067.083 ,+0132.0
286660 ,99999 ,MAKUSINO                      ,RS   ,   ,      ,+55.250 ,+067.300 ,+0140.0
286680 ,99999 ,POLOVINNOE                    ,RS   ,   ,      ,+54.767 ,+066.000 ,+0152.0
286730 ,99999 ,ILINSKOYE-IN-TYUMEN           ,RS   ,   ,      ,+55.450 ,+069.317 ,+0092.0
286740 ,99999 ,PETUHOVO                      ,RS   ,   ,      ,+55.100 ,+067.967 ,+0136.0
286750 ,99999 ,BOGUS SOVIET                  ,RS   ,   ,      ,        ,         ,       
286760 ,99999 ,PETROPAVLOVSK                 ,KZ   ,   ,UACP  ,+54.830 ,+069.150 ,+0142.0
286790 ,99999 ,PETROPAVLOVSK                 ,KZ   ,   ,      ,+54.833 ,+069.150 ,+0136.0
286870 ,99999 ,BULAJEVO                      ,KZ   ,   ,      ,+54.900 ,+070.450 ,+0134.0
286880 ,99999 ,ISIL'KUL'                     ,RS   ,   ,      ,+54.900 ,+071.250 ,+0125.0
286960 ,99999 ,KALACINSK                     ,RS   ,   ,      ,+55.033 ,+074.583 ,+0110.0
286980 ,99999 ,OMSK                          ,RS   ,   ,UNOO  ,+54.967 ,+073.311 ,+0094.8
287040 ,99999 ,CULPANOVO                     ,RS   ,   ,      ,+54.500 ,+050.417 ,+0078.0
287050 ,99999 ,CELNO-VERSINY                 ,RS   ,   ,      ,+54.417 ,+051.100 ,+0158.0
287100 ,99999 ,RAEVSKY                       ,RS   ,   ,      ,+54.083 ,+054.917 ,+0120.0
287110 ,99999 ,BUGUL'MA                      ,RS   ,   ,      ,+54.617 ,+052.800 ,+0303.0
287120 ,99999 ,TUIMAZY                       ,RS   ,   ,      ,+54.583 ,+053.733 ,+0135.0
287130 ,99999 ,BUZDYAK                       ,RS   ,   ,      ,+54.567 ,+054.517 ,+0171.0
287190 ,99999 ,AKSAKOVO                      ,RS   ,   ,      ,+54.017 ,+054.150 ,+0355.9
287220 ,99999 ,UFA                           ,RS   ,   ,UWUU  ,+54.558 ,+055.874 ,+0136.9
287260 ,99999 ,ARHANGELSKOJE                 ,RS   ,   ,      ,+54.400 ,+056.800 ,+0168.0
287300 ,99999 ,TIRJANSKI                     ,RS   ,   ,      ,+54.200 ,+058.567 ,+0533.0
287360 ,99999 ,UCALY                         ,RS   ,   ,      ,+54.333 ,+059.517 ,+0525.0
287410 ,99999 ,MIRNII                        ,RS   ,   ,      ,+54.550 ,+060.300 ,+0319.0
287450 ,99999 ,JUZNO-URALSK                  ,RS   ,   ,      ,+54.450 ,+061.250 ,+0217.0
287470 ,99999 ,PETROPAVLOVSKIJ ZER           ,RS   ,   ,      ,+54.017 ,+060.117 ,+0314.0
287480 ,99999 ,TROIZK                        ,RS   ,   ,      ,+54.083 ,+061.617 ,+0192.0
287520 ,99999 ,POLOVINNOJE                   ,RS   ,   ,      ,+54.700 ,+063.833 ,+0217.0
287540 ,99999 ,OKTJABRSKI                    ,RS   ,   ,      ,+54.400 ,+062.733 ,+0168.0
287550 ,99999 ,UST-UJSKOJE                   ,RS   ,   ,      ,+54.267 ,+063.950 ,+0104.0
287560 ,99999 ,ZVERINOGOLOVSKOE              ,RS   ,   ,      ,+54.467 ,+064.867 ,+0117.0
287640 ,99999 ,PRESNOGORKOVKA                ,KZ   ,   ,      ,+54.483 ,+065.767 ,+0158.0
287660 ,99999 ,BLAGOVESHCHENKA               ,KZ   ,   ,      ,+54.367 ,+066.967 ,+0151.0
287670 ,99999 ,FEDOROVKA                     ,KZ   ,   ,      ,+54.217 ,+065.500 ,+0166.0
287750 ,99999 ,YAVLENKA                      ,KZ   ,   ,      ,+54.333 ,+068.467 ,       
287751 ,99999 ,JAVLENKA                      ,KZ   ,   ,      ,+54.400 ,+068.400 ,+0115.0
287850 ,99999 ,VOZVISHEN SOVKHOZ             ,KZ   ,   ,      ,+54.433 ,+070.917 ,+0127.0
287854 ,99999 ,ABAKAN                        ,RS   ,   ,UNAA  ,+53.740 ,+091.385 ,+0253.3
287860 ,99999 ,POLTAVKA                      ,RS   ,   ,      ,+54.367 ,+071.750 ,+0125.0
287910 ,99999 ,SERBAKUL'                     ,RS   ,   ,      ,+54.633 ,+072.433 ,+0115.0
287970 ,99999 ,ODESSKOE                      ,RS   ,   ,      ,+54.200 ,+072.967 ,+0125.0
287980 ,99999 ,PAVLOGRADKA                   ,RS   ,   ,      ,+54.200 ,+073.550 ,+0125.0
287990 ,99999 ,CERLAK                        ,RS   ,   ,      ,+54.167 ,+074.800 ,+0115.0
288010 ,99999 ,KRASNOE POSELENIE             ,RS   ,   ,      ,+53.967 ,+050.367 ,+0065.0
288020 ,99999 ,SERGIYEVSK                    ,RS   ,   ,      ,+53.933 ,+051.167 ,       
288060 ,99999 ,BUGURUSLAN                    ,RS   ,   ,      ,+53.617 ,+052.450 ,+0092.0
288070 ,99999 ,SAMARA (SNYSLJAEVKA)          ,RS   ,   ,      ,+53.250 ,+050.450 ,+0040.0
288080 ,99999 ,KROTOVKA                      ,RS   ,   ,      ,+53.283 ,+051.167 ,+0045.0
288150 ,99999 ,ABDULINO                      ,RS   ,   ,      ,+53.700 ,+053.650 ,+0164.0
288230 ,99999 ,TUKAN                         ,RS   ,   ,      ,+53.833 ,+057.517 ,+0548.0
288250 ,99999 ,STERLITAMAK                   ,RS   ,   ,      ,+53.583 ,+055.934 ,+0137.0
288270 ,99999 ,STERLIBASEVO                  ,RS   ,   ,      ,+53.467 ,+055.267 ,+0279.0
288290 ,99999 ,VERKHNIY AVZYAN               ,RS   ,   ,      ,+53.517 ,+054.067 ,+0457.0
288310 ,99999 ,BELORECK                      ,RS   ,   ,      ,+53.967 ,+058.350 ,+0568.1
288330 ,99999 ,VERHNEURAL'SK                 ,RS   ,   ,      ,+53.883 ,+059.200 ,+0403.0
288360 ,99999 ,FERSHAMPENUAZ                 ,RS   ,   ,      ,+53.517 ,+059.800 ,+0350.0
288380 ,99999 ,MAGNITOGORSK                  ,RS   ,   ,      ,+53.350 ,+059.083 ,+0384.0
288430 ,99999 ,KOMSOMOLEC                    ,KZ   ,   ,      ,+53.750 ,+062.033 ,+0187.0
288440 ,99999 ,BORODINOVSKIY                 ,RS   ,   ,      ,+53.533 ,+060.767 ,+0280.0
288540 ,99999 ,FYODOROV SOVKHOZ              ,KZ   ,   ,      ,+53.750 ,+063.167 ,+0184.0
288630 ,99999 ,MARYEVKA                      ,KZ   ,   ,      ,+53.767 ,+067.383 ,+0137.0
288670 ,99999 ,SARYKOL                       ,KZ   ,   ,      ,+53.317 ,+065.550 ,+0216.0
288730 ,99999 ,KRASNOARMEJSK                 ,KZ   ,   ,      ,+53.833 ,+069.783 ,+0153.0
288770 ,99999 ,VOLODARSKOE                   ,KZ   ,   ,      ,+53.317 ,+068.100 ,+0319.0
288790 ,99999 ,KOKSHETAY                     ,KZ   ,   ,      ,+53.283 ,+069.383 ,+0229.0
288840 ,99999 ,CHKALOVO                      ,KZ   ,   ,      ,+53.617 ,+070.417 ,       
288841 ,99999 ,CHKALOVO                      ,KZ   ,   ,      ,+53.600 ,+070.500 ,+0164.9
288860 ,99999 ,KZIL-TUS SOVKHOZ              ,KZ   ,   ,      ,+53.633 ,+072.367 ,+0138.0
288950 ,99999 ,RUSSKAJA POLIANA              ,RS   ,   ,      ,+53.783 ,+073.883 ,+0125.0
289000 ,99999 ,KURUMOCH                      ,RS   ,   ,UWWW  ,+53.505 ,+050.164 ,+0145.4
289010 ,99999 ,BEZYMYANKA                    ,RS   ,   ,      ,+53.233 ,+050.167 ,+0136.0
289060 ,99999 ,BUZULUK                       ,RS   ,   ,      ,+52.783 ,+052.283 ,+0075.0
289080 ,99999 ,AVANGARD ZERNOSOVHOZ          ,RS   ,   ,      ,+52.617 ,+051.283 ,+0088.0
289090 ,99999 ,BUZULUK                       ,RS   ,   ,      ,+52.817 ,+052.217 ,+0080.0
289120 ,99999 ,ROMANOVKA                     ,RS   ,   ,      ,+53.033 ,+054.067 ,+0149.0
289160 ,99999 ,SARLYK                        ,RS   ,   ,      ,+52.933 ,+054.750 ,+0190.0
289250 ,99999 ,MELEUZ                        ,RS   ,   ,      ,+52.917 ,+055.917 ,+0180.0
289270 ,99999 ,JERMOLAJEVO                   ,RS   ,   ,      ,+52.717 ,+055.800 ,+0247.0
289380 ,99999 ,KIZILSKOJE                    ,RS   ,   ,      ,+52.733 ,+058.900 ,+0316.0
289390 ,99999 ,KALININSK                     ,RS   ,   ,      ,+52.500 ,+059.700 ,+0381.0
289410 ,99999 ,KARTALY                       ,RS   ,   ,      ,+53.050 ,+060.667 ,+0301.0
289480 ,99999 ,GEORGIYEVKA                   ,KZ   ,   ,      ,+52.717 ,+061.167 ,+0260.0
289520 ,99999 ,KOSTANAY                      ,KZ   ,   ,UAUU  ,+53.217 ,+063.617 ,+0170.0
289570 ,99999 ,TOBOL                         ,KZ   ,   ,      ,+52.683 ,+062.600 ,+0208.0
289660 ,99999 ,RUZAEVKA                      ,KZ   ,   ,      ,+52.817 ,+066.967 ,+0227.0
289670 ,99999 ,KARASUL                       ,KZ   ,   ,      ,+52.667 ,+065.500 ,+0209.0
289760 ,99999 ,DOROGOVKA                     ,KZ   ,   ,      ,+52.850 ,+069.417 ,       
289780 ,99999 ,BALKASINO                     ,KZ   ,   ,      ,+52.533 ,+068.750 ,+0398.0
289840 ,99999 ,SUCINSK                       ,KZ   ,   ,      ,+52.950 ,+070.217 ,+0395.0
289860 ,99999 ,ZOLOTAJA NIVA                 ,KZ   ,   ,      ,+52.967 ,+071.933 ,+0196.0
289930 ,99999 ,GOLUBOVKA                     ,KZ   ,   ,      ,+53.150 ,+074.200 ,+0126.0
290160 ,99999 ,MURASOVA                      ,RS   ,   ,      ,+59.517 ,+079.517 ,+0039.0
290230 ,99999 ,NAPAS                         ,RS   ,   ,      ,+59.850 ,+081.950 ,+0076.0
290370 ,99999 ,BEREZOVKA                     ,RS   ,   ,      ,+59.383 ,+082.833 ,+0068.0
290590 ,99999 ,ALEKSANDROVSKIJ SHLYUZ        ,RS   ,   ,      ,+59.433 ,+089.283 ,+0102.2
290680 ,99999 ,NAZIMOVO                      ,RS   ,   ,      ,+59.500 ,+090.928 ,+0067.0
290750 ,99999 ,CHIRIMBA-IN-KRASNOY           ,RS   ,   ,      ,+59.717 ,+093.433 ,+0454.0
291030 ,99999 ,KATYLGA                       ,RS   ,   ,      ,+59.067 ,+076.733 ,+0069.0
291110 ,99999 ,SREDNY VASJUGAN               ,RS   ,   ,      ,+59.217 ,+078.233 ,+0069.0
291220 ,99999 ,KARGASOK                      ,RS   ,   ,      ,+59.050 ,+080.833 ,+0057.0
291280 ,99999 ,PARABEL'                      ,RS   ,   ,      ,+58.700 ,+081.500 ,+0063.0
291490 ,99999 ,STEPANOVKA                    ,RS   ,   ,      ,+58.633 ,+086.733 ,+0105.0
291980 ,99999 ,KLIMINO-IN-KRASNOY            ,RS   ,   ,      ,+58.633 ,+098.733 ,+0150.0
292020 ,99999 ,GRABTSOVY                     ,RS   ,   ,      ,+58.350 ,+076.383 ,+0090.0
292030 ,99999 ,NOVYJ VASYUGAN                ,RS   ,   ,      ,+58.583 ,+076.517 ,+0080.0
292090 ,99999 ,MAJSK                         ,RS   ,   ,      ,+57.800 ,+077.217 ,+0099.0
292240 ,99999 ,STARICA                       ,RS   ,   ,      ,+58.133 ,+080.583 ,+0080.0
292310 ,99999 ,KOLPASEVO                     ,RS   ,   ,      ,+58.317 ,+082.950 ,+0075.0
292330 ,99999 ,RYBINSK TOMSKAYA              ,RS   ,   ,      ,+58.383 ,+084.750 ,+0072.0
292410 ,99999 ,PALOCKA                       ,RS   ,   ,      ,+58.383 ,+084.600 ,+0081.0
292470 ,99999 ,BATURINO                      ,RS   ,   ,      ,+57.750 ,+085.200 ,+0090.0
292530 ,99999 ,LOSINOBORSKOE                 ,RS   ,   ,      ,+58.450 ,+089.467 ,+0133.0
292630 ,99999 ,JENISEJSK                     ,RS   ,   ,UNII  ,+58.450 ,+092.150 ,+0078.0
292650 ,99999 ,MAKOVSKOYE                    ,RS   ,   ,      ,+59.200 ,+090.900 ,+0162.0
292740 ,99999 ,STRELKA                       ,RS   ,   ,      ,+58.083 ,+093.000 ,+0090.0
292760 ,99999 ,MOTYGINO                      ,RS   ,   ,      ,+58.183 ,+094.750 ,+0161.1
292820 ,99999 ,BOGUCANY                      ,RS   ,   ,      ,+58.383 ,+097.450 ,+0133.0
292890 ,99999 ,GONDA                         ,RS   ,   ,      ,+57.850 ,+097.400 ,+0378.0
293130 ,99999 ,PUDINO                        ,RS   ,   ,      ,+57.533 ,+079.431 ,+0097.0
293280 ,99999 ,BAKCHAR                       ,RS   ,   ,      ,+57.000 ,+082.067 ,+0110.0
293320 ,99999 ,MOLCHANOVO                    ,RS   ,   ,      ,+57.583 ,+083.783 ,+0114.0
293350 ,99999 ,ZHUKOVA                       ,RS   ,   ,      ,+57.383 ,+083.917 ,+0106.0
293400 ,99999 ,                              ,     ,   ,      ,        ,         ,       
293480 ,99999 ,PERVOMAJSKOE                  ,RS   ,   ,      ,+57.067 ,+086.217 ,+0114.0
293540 ,99999 ,TEGULDET                      ,RS   ,   ,      ,+57.300 ,+088.183 ,       
293550 ,99999 ,TUTALO-CULYM RIVER            ,RS   ,   ,      ,+57.450 ,+088.467 ,+0140.0
293560 ,99999 ,CHINDAT-IN-KRASNOY            ,RS   ,   ,      ,+57.367 ,+089.317 ,+0150.0
293630 ,99999 ,PIROVSKOE                     ,RS   ,   ,      ,+57.633 ,+092.267 ,+0179.0
293650 ,99999 ,PLATONOVKA                    ,RS   ,   ,      ,+57.267 ,+091.167 ,+0221.0
293670 ,99999 ,NOVOBIRILYUSSY                ,RS   ,   ,      ,+56.967 ,+090.683 ,+0180.6
293740 ,99999 ,KAZACHINSKOE                  ,RS   ,   ,      ,+57.683 ,+093.267 ,+0092.9
293760 ,99999 ,TASEYEVO          &           ,RS   ,   ,      ,+57.217 ,+094.917 ,+0147.0
293790 ,99999 ,TASEEVO                       ,RS   ,   ,      ,+57.200 ,+094.550 ,+0168.0
293820 ,99999 ,MOLCHANOVO                    ,RS   ,   ,      ,+57.583 ,+083.783 ,+0128.0
293930 ,99999 ,CHERVYANKA                    ,RS   ,   ,      ,+57.650 ,+099.533 ,+0220.5
294010 ,99999 ,SEDELNIKOVO                   ,RS   ,   ,      ,+56.950 ,+075.300 ,+0090.0
294050 ,99999 ,KYSTOVKA                      ,RS   ,   ,      ,+56.600 ,+076.567 ,+0116.0
294070 ,99999 ,MUROMCEVO                     ,RS   ,   ,      ,+56.383 ,+075.250 ,+0087.0
294180 ,99999 ,SEVERNOE                      ,RS   ,   ,      ,+56.350 ,+078.350 ,+0126.0
294300 ,99999 ,TOMSK                         ,RS   ,   ,      ,+56.500 ,+084.917 ,+0139.0
294330 ,99999 ,MALOBRAGINO                   ,RS   ,   ,      ,+56.867 ,+084.367 ,+0081.0
294560 ,99999 ,TJUHTET                       ,RS   ,   ,      ,+56.533 ,+089.317 ,+0205.0
294640 ,99999 ,BOL'SOJ ULUJ                  ,RS   ,   ,      ,+56.650 ,+090.550 ,+0231.0
294670 ,99999 ,ACHINSK                       ,RS   ,   ,      ,+56.283 ,+090.517 ,+0257.2
294710 ,99999 ,BOL'SHAJA MURTA               ,RS   ,   ,      ,+56.900 ,+093.133 ,+0180.0
294770 ,99999 ,SUHOBUZIMSKOE                 ,RS   ,   ,      ,+56.500 ,+093.283 ,+0164.0
294810 ,99999 ,DZERZHINSKOE                  ,RS   ,   ,      ,+56.850 ,+095.217 ,+0188.0
294830 ,99999 ,DOLGIY MOST                   ,RS   ,   ,      ,+56.767 ,+096.800 ,+0257.0
294850 ,99999 ,ABAN                          ,RS   ,   ,      ,+56.683 ,+096.050 ,+0244.5
294980 ,99999 ,SITKINO                       ,RS   ,   ,      ,+56.350 ,+098.367 ,+0221.0
295240 ,99999 ,KRESCHENKA                    ,RS   ,   ,      ,+55.850 ,+080.033 ,+0129.0
295320 ,99999 ,KOZEVNIKOVO                   ,RS   ,   ,      ,+56.250 ,+084.000 ,+0113.0
295340 ,99999 ,PIHTOVKA                      ,RS   ,   ,      ,+55.983 ,+082.700 ,+0127.0
295390 ,99999 ,BOLOTNOE                      ,RS   ,   ,      ,+55.667 ,+084.400 ,+0193.0
295400 ,99999 ,ANZERO-SUDZENSK               ,RS   ,   ,      ,+56.117 ,+086.000 ,+0259.0
295410 ,99999 ,TAJGA                         ,RS   ,   ,      ,+56.067 ,+085.617 ,+0251.0
295420 ,99999 ,JAJA                          ,RS   ,   ,      ,+56.200 ,+086.433 ,+0139.0
295480 ,99999 ,BARZAS                        ,RS   ,   ,      ,+55.717 ,+086.300 ,+0208.0
295510 ,99999 ,MARIINSK                      ,RS   ,   ,      ,+56.183 ,+087.683 ,+0144.0
295520 ,99999 ,TJAZIN                        ,RS   ,   ,      ,+56.117 ,+088.517 ,+0222.0
295530 ,99999 ,BOGOTOL                       ,RS   ,   ,      ,+56.217 ,+089.550 ,+0290.0
295570 ,99999 ,TISUL'                        ,RS   ,   ,      ,+55.750 ,+088.317 ,+0211.0
295580 ,99999 ,GGP KATEK                     ,RS   ,   ,      ,+55.533 ,+089.200 ,+0318.8
295590 ,99999 ,SHARYPOV                      ,RS   ,   ,      ,+55.550 ,+089.233 ,+0274.0
295610 ,99999 ,NAZAROVO                      ,RS   ,   ,      ,+56.033 ,+090.317 ,+0255.9
295620 ,99999 ,KEMCHUG                       ,RS   ,   ,      ,+56.100 ,+091.667 ,+0332.0
295630 ,99999 ,KACA                          ,RS   ,   ,      ,+56.117 ,+092.200 ,+0479.0
295660 ,99999 ,SHUMIHA                       ,RS   ,   ,      ,+55.933 ,+092.283 ,+0274.5
295670 ,99999 ,KRUTOYARSKIY                  ,RS   ,   ,      ,+55.783 ,+090.133 ,+0371.0
295700 ,99999 ,KRASNOJARSK OPYTNOE POLE      ,RS   ,   ,      ,+56.067 ,+092.733 ,+0234.6
295710 ,99999 ,MININO                        ,RS   ,   ,      ,+56.067 ,+092.733 ,+0234.6
295720 ,99999 ,EMEL' YANOVO                  ,RS   ,   ,      ,+56.183 ,+092.600 ,+0206.7
295740 ,99999 ,KRASNOJARSK                   ,RS   ,   ,      ,+56.000 ,+092.883 ,+0277.0
295750 ,99999 ,SOROKINO                      ,RS   ,   ,      ,+55.883 ,+093.383 ,+0338.0
295760 ,99999 ,UJAR                          ,RS   ,   ,      ,+55.817 ,+094.300 ,+0375.0
295780 ,99999 ,SHALINSKOE                    ,RS   ,   ,      ,+55.717 ,+093.750 ,+0399.2
